CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
2400766,12,16,1-12-2024-016-08,8,1,1,2,453.341827207528,9,9
2400766,12,16,1-12-2024-016-08,8,1,3,8,453.341827207528,9,9
2403067,12,51,1-12-2024-051-06,6,1,1,8,353.109022806635,9,9
2400654,12,14,1-12-2024-014-06,6,1,1,8,257.996460650317,9,9
2400191,12,6,1-12-2024-006-03,3,1,1,2,164.057323491007,9,9
2400191,12,6,1-12-2024-006-03,3,1,2,6,164.057323491007,9,9
2401121,12,21,1-12-2024-021-03,3,1,1,2,213.260129545021,9,9
2403872,12,69,1-12-2024-069-04,4,1,1,2,269.223385585816,9,9
2400451,12,12,1-12-2024-012-06,6,1,1,8,479.780340296165,9,9
2403456,12,60,1-12-2024-060-04,4,1,2,6,523.991116135277,9,9
2403456,12,60,1-12-2024-060-04,4,1,1,2,523.991116135277,9,9
2405841,12,115,1-12-2024-115-09,9,1,1,6,356.90055195776,9,9
2405841,12,115,1-12-2024-115-09,9,1,2,98,356.90055195776,9,9
2400240,26,3,1-26-2024-003-06,6,1,1,2,855.626158255573,10,9
2403266,26,96,1-26-2024-096-05,5,1,1,2,39.670972526611,10,9
2401577,26,40,1-26-2024-040-03,3,1,1,2,477.259051653786,10,9
2401577,26,40,1-26-2024-040-03,3,1,2,6,477.259051653786,10,9
2401700,26,42,1-26-2024-042-07,7,1,1,8,1479.5523151324,10,9
2405596,26,127,1-26-2024-127-05,5,1,1,6,286.970812403274,10,9
2405361,26,122,1-26-2024-122-04,4,1,1,6,2863.19192439954,10,9
2405977,26,132,1-26-2024-132-NM1,21,1,1,6,29.2426811637843,10,9
2404608,26,112,1-26-2024-112-02,2,1,1,8,41.0018797266676,10,9
2403506,26,100,1-26-2024-100-04,4,1,1,2,4774.58117313973,10,9
2401440,26,37,1-26-2024-037-06,6,1,1,4,468.146518591354,10,9
2401439,26,36,1-26-2024-036-06,6,1,1,8,468.146518591354,10,9
2404857,26,115,1-26-2024-115-02,2,1,2,6,21.1529220587709,10,9
2404857,26,115,1-26-2024-115-02,2,1,1,2,21.1529220587709,10,9
2402752,26,77,1-26-2024-077-06,6,1,1,8,1212.84304924603,10,9
2400926,26,20,1-26-2024-020-03,3,1,1,6,442.885823564136,10,9
2404607,26,111,1-26-2024-111-NM1,21,1,1,8,76.6867213232,10,9
2403004,26,87,1-26-2024-087-03,3,1,1,4,282.561730241079,10,9
2403004,26,87,1-26-2024-087-03,3,1,2,8,282.561730241079,10,9
2404486,26,110,1-26-2024-110-05,5,1,1,8,336.483872205798,10,9
2404856,26,114,1-26-2024-114-01,1,1,1,8,139.37079801818,10,9
2404128,26,107,1-26-2024-107-05,5,1,1,4,88.892785728677,10,9
2404981,26,116,1-26-2024-116-03,3,1,1,8,886.836948962602,10,9
2403507,26,101,1-26-2024-101-02,2,1,1,8,22.5600458961745,10,9
2402892,26,84,1-26-2024-084-07,7,1,1,2,3973.65605256827,10,9
2400061,26,1,1-26-2024-001-03,3,1,1,8,122.620839003631,10,9
2406324,18,156,1-18-2024-156-04,4,2,1,4,370.120034184823,6,9
2406324,18,156,1-18-2024-156-04,4,2,2,5,370.120034184823,6,9
2406324,18,156,1-18-2024-156-04,4,3,1,8,370.120034184823,6,9
2406028,18,150,1-18-2024-150-09,9,1,1,2,776.571629127203,6,9
2405406,18,133,1-18-2024-133-09,9,1,2,6,1430.98194055584,6,9
2405406,18,133,1-18-2024-133-09,9,1,1,2,1430.98194055584,6,9
2400573,13,12,1-13-2024-012-05,5,1,1,6,51.7064900609408,7,9
2400070,13,2,1-13-2024-002-01,1,1,1,2,148.493580370567,7,9
2400437,13,8,1-13-2024-008-01,1,1,1,4,40.3492319807666,7,9
2400437,13,8,1-13-2024-008-01,1,1,2,8,40.3492319807666,7,9
2400809,13,18,1-13-2024-018-03,3,2,1,2,165.322256679905,7,9
2401113,13,28,1-13-2024-028-NM1,21,1,1,8,14.5007405645646,7,9
2400868,20,23,1-20-2024-023-01,1,1,1,6,35.0220589332575,11,9
2402966,20,82,1-20-2024-082-09,9,1,1,6,339.011405955568,11,9
2404970,20,120,1-20-2024-120-NM1,21,1,1,2,42.5846152120555,11,9
2403080,20,84,1-20-2024-084-02,2,1,1,2,22.2079767447842,11,9
2403976,20,104,1-20-2024-104-03,3,1,1,8,164.921231804765,11,9
2405427,20,128,1-20-2024-128-01,1,1,2,8,86.5244909798919,11,9
2405427,20,128,1-20-2024-128-01,1,1,1,4,86.5244909798919,11,9
2401148,20,30,1-20-2024-030-04,4,1,1,8,402.679247328854,11,9
2403458,20,93,1-20-2024-093-01,1,1,1,8,35.0220589332575,11,9
2403575,20,97,1-20-2024-097-02,2,1,2,8,19.9171728154044,11,9
2403575,20,97,1-20-2024-097-02,2,1,1,4,19.9171728154044,11,9
2403080,20,84,1-20-2024-084-02,2,1,2,6,22.2079767447842,11,9
2401657,20,47,1-20-2024-047-10,10,1,1,8,1223.79041483901,11,9
2405702,20,134,1-20-2024-134-04,4,1,1,8,213.877218745068,11,9
2404820,20,119,1-20-2024-119-01,1,1,1,8,35.0220589332575,11,9
2405559,20,131,1-20-2024-131-03,3,1,2,8,179.825175924063,11,9
2405559,20,131,1-20-2024-131-03,3,1,1,4,179.825175924063,11,9
2403871,12,68,1-12-2024-068-06,6,1,1,6,257.996460650317,9,9
2404355,12,80,1-12-2024-080-06,6,1,1,8,951.513440369114,9,9
2406144,12,123,1-12-2024-123-06,6,1,1,8,427.642949572862,9,9
2403966,12,72,1-12-2024-072-04,4,1,1,8,852.936405009971,9,9
2402901,12,47,1-12-2024-047-02,2,1,1,2,228.584675358371,9,9
2402901,12,47,1-12-2024-047-02,2,1,2,6,228.584675358371,9,9
2401292,12,24,1-12-2024-024-04,4,1,1,8,1344.85073916677,9,9
2400604,20,15,1-20-2024-015-04,4,2,1,2,98.2982956547551,11,9
2406262,20,148,1-20-2024-148-03,3,1,1,6,117.724388691886,11,9
2406262,20,148,1-20-2024-148-03,3,2,2,5,117.724388691886,11,9
2406262,20,148,1-20-2024-148-03,3,2,1,4,117.724388691886,11,9
2403332,20,91,1-20-2024-091-01,1,1,1,8,42.6820611771259,11,9
2403932,20,102,1-20-2024-102-02,2,1,1,2,19.9171728154044,11,9
2403345,20,92,1-20-2024-092-01,1,1,1,8,42.6820611771259,11,9
2406368,20,150,1-20-2024-150-NM2,22,1,1,99,450.978616278898,11,9
2406262,20,148,1-20-2024-148-03,3,1,2,7,117.724388691886,11,9
2402192,20,61,1-20-2024-061-06,6,1,1,7,166.545037793419,11,9
2402192,20,61,1-20-2024-061-06,6,1,2,2,166.545037793419,11,9
2402192,20,61,1-20-2024-061-06,6,2,1,2,166.545037793419,11,9
2404442,20,110,1-20-2024-110-02,2,1,2,3,22.3941902557774,11,9
2404442,20,110,1-20-2024-110-02,2,1,1,2,22.3941902557774,11,9
2402898,20,81,1-20-2024-081-03,3,1,1,8,81.8606256970461,11,9
2404819,20,118,1-20-2024-118-10,10,1,1,8,10261.0364593022,11,9
2404704,20,116,1-20-2024-116-02,2,1,1,6,25.0067474296414,11,9
2400462,20,11,1-20-2024-011-05,5,1,1,8,19.9171728154044,11,9
2403574,20,96,1-20-2024-096-04,4,1,1,8,930.431725254842,11,9
2402455,20,72,1-20-2024-072-05,5,1,1,2,19.9171728154044,11,9
2405855,20,138,1-20-2024-138-03,3,1,1,8,129.05694282056,11,9
2400783,20,19,1-20-2024-019-06,6,1,1,2,220.336429698362,11,9
2400783,20,19,1-20-2024-019-06,6,1,2,6,220.336429698362,11,9
2403797,20,100,1-20-2024-100-09,9,1,1,2,1836.75702736119,11,9
2403797,20,100,1-20-2024-100-09,9,2,2,3,1836.75702736119,11,9
2403797,20,100,1-20-2024-100-09,9,2,1,2,1836.75702736119,11,9
2401384,20,36,1-20-2024-036-02,2,1,1,8,19.9171728154044,11,9
2402062,20,59,1-20-2024-059-07,7,1,1,8,1371.4721415387,11,9
2403330,20,89,1-20-2024-089-01,1,1,1,8,42.6820611771259,11,9
2400333,20,7,1-20-2024-007-06,6,1,1,2,119.111028080302,11,9
2403797,20,100,1-20-2024-100-09,9,1,2,3,1836.75702736119,11,9
2405929,20,139,1-20-2024-139-02,2,1,1,8,19.9171728154044,11,9
2401924,20,57,1-20-2024-057-10,10,1,1,8,3000.57386828289,11,9
2401538,20,44,1-20-2024-044-06,6,2,1,4,84.425117207488,11,9
2405852,20,137,1-20-2024-137-01,1,1,1,2,35.0220589332575,11,9
2402457,20,70,1-20-2024-070-06,6,1,1,8,230.868654194168,11,9
2402193,20,62,1-20-2024-062-05,5,1,1,2,19.9171728154044,11,9
2402193,20,62,1-20-2024-062-05,5,1,2,6,19.9171728154044,11,9
2401658,20,48,1-20-2024-048-04,4,1,1,2,70.1358271332578,11,9
2405697,20,133,1-20-2024-133-03,3,1,1,2,59.8206025403888,11,9
2405545,79,106,1-79-2024-106-10,10,1,2,5,174.035213758045,8,9
2405545,79,106,1-79-2024-106-10,10,1,1,4,174.035213758045,8,9
2403994,60,53,1-60-2024-053-01,1,1,1,8,35.3078303623944,8,9
2403994,60,53,1-60-2024-053-01,1,1,3,2,35.3078303623944,8,9
2403994,60,53,1-60-2024-053-01,1,1,2,9,35.3078303623944,8,9
2403994,60,53,1-60-2024-053-01,1,1,4,6,35.3078303623944,8,9
2403480,60,40,1-60-2024-040-03,3,2,1,2,126.258854490513,8,9
2403354,60,37,1-60-2024-037-07,7,1,1,4,1653.18910868645,8,9
2403860,67,24,1-67-2024-024-01,1,2,1,2,66.8119266347119,7,9
2403056,67,12,1-67-2024-012-01,1,1,1,8,90.5510879357148,7,9
2403426,67,16,1-67-2024-016-04,4,1,1,2,612.985375623985,7,9
2400106,67,2,1-67-2024-002-06,6,1,1,2,555.780573943308,7,9
2404915,67,41,1-67-2024-041-08,8,1,1,8,164.664778121044,7,9
2403046,62,83,1-62-2024-083-02,2,1,1,2,143.712548638116,7,9
2403046,62,83,1-62-2024-083-02,2,1,2,6,143.712548638116,7,9
2400450,12,11,1-12-2024-011-03,3,1,2,6,164.057323491007,9,9
2404570,12,85,1-12-2024-085-09,9,1,1,6,458.0123440807,9,9
2404712,25,126,1-25-2024-126-01,1,1,1,6,108.02276112787,2,9
2403762,25,99,1-25-2024-099-03,3,1,1,2,75.1415122343651,2,9
2403221,25,81,1-25-2024-081-02,2,1,1,8,37.9757314185607,2,9
2404326,25,115,1-25-2024-115-02,2,1,1,8,61.6735457995434,2,9
2402545,25,62,1-25-2024-062-01,1,1,1,8,37.8996534757413,2,9
2405078,25,135,1-25-2024-135-09,9,1,3,3,490.950273628023,2,9
2402095,25,50,1-25-2024-050-04,4,1,1,8,505.35639159941,2,9
2405078,25,135,1-25-2024-135-09,9,1,2,6,490.950273628023,2,9
2405078,25,135,1-25-2024-135-09,9,1,1,2,490.950273628023,2,9
2405078,25,135,1-25-2024-135-09,9,1,4,8,490.950273628023,2,9
2402719,25,67,1-25-2024-067-06,6,2,1,4,312.083424999818,2,9
2403999,25,104,1-25-2024-104-09,9,1,1,8,1107.00046057656,2,9
2402842,25,69,1-25-2024-069-06,6,1,1,8,405.149456343372,2,9
2403352,25,86,1-25-2024-086-01,1,1,1,2,41.5279732703215,2,9
2403154,25,79,1-25-2024-079-07,7,1,1,8,582.419978646894,2,9
2401394,25,30,1-25-2024-030-09,9,1,1,8,123.800297630527,2,9
2402719,25,67,1-25-2024-067-06,6,1,1,2,312.083424999818,2,9
2400881,25,22,1-25-2024-022-06,6,1,1,8,166.243093495036,2,9
2403094,25,77,1-25-2024-077-06,6,1,1,8,148.110752596866,2,9
2402470,25,58,1-25-2024-058-07,7,1,1,2,1918.87435484635,2,9
2401671,25,40,1-25-2024-040-09,9,1,1,8,132.614575781808,2,9
2401940,25,45,1-25-2024-045-04,4,1,1,2,652.68947390091,2,9
2401940,25,45,1-25-2024-045-04,4,1,2,6,652.68947390091,2,9
2403222,25,82,1-25-2024-082-03,3,1,1,2,218.616726516573,2,9
2405707,25,152,1-25-2024-152-04,4,1,1,6,681.483933708275,2,9
2406271,25,175,1-25-2024-175-01,1,1,2,6,140.838481178153,2,9
2406271,25,175,1-25-2024-175-01,1,1,1,2,140.838481178153,2,9
2406270,25,174,1-25-2024-174-06,6,1,1,8,681.275187925741,2,9
2402844,25,71,1-25-2024-071-04,4,1,1,8,395.048729962853,2,9
2403353,25,87,1-25-2024-087-03,3,1,2,6,344.35142568303,2,9
2403353,25,87,1-25-2024-087-03,3,1,1,2,344.35142568303,2,9
2405457,25,145,1-25-2024-145-06,6,1,1,8,66.3215919150693,2,9
2405569,25,150,1-25-2024-150-03,3,1,1,8,129.841261681797,2,9
2405709,25,154,1-25-2024-154-03,3,1,1,8,188.675216303941,2,9
2402546,25,63,1-25-2024-063-03,3,1,1,2,215.935567447783,2,9
2402546,25,63,1-25-2024-063-03,3,1,2,6,215.935567447783,2,9
2404163,25,113,1-25-2024-113-NM2,22,1,1,2,217.706177804094,2,9
2402208,25,51,1-25-2024-051-06,6,1,1,8,268.371866835865,2,9
2400534,25,11,1-25-2024-011-08,8,1,1,2,115.991726003141,2,9
2400534,25,11,1-25-2024-011-08,8,1,2,6,115.991726003141,2,9
2405205,25,139,1-25-2024-139-03,3,1,1,2,86.4115838760651,2,9
2400115,25,2,1-25-2024-002-01,1,1,1,2,84.4595032082749,2,9
2401939,25,44,1-25-2024-044-03,3,1,1,2,180.703200158329,2,9
2403499,25,92,1-25-2024-092-03,3,1,1,8,78.8459476035381,2,9
2402471,25,59,1-25-2024-059-03,3,1,1,2,131.732067428066,2,9
2404111,25,109,1-25-2024-109-06,6,1,2,6,223.2221865555,2,9
2404111,25,109,1-25-2024-109-06,6,1,1,2,223.2221865555,2,9
2401941,25,46,1-25-2024-046-04,4,2,1,4,652.689474059063,2,9
2401280,25,29,1-25-2024-029-05,5,1,1,6,78.4416239674917,2,9
2401555,16,45,1-16-2024-045-03,3,1,1,2,256.821744116867,5,9
2401555,16,45,1-16-2024-045-03,3,1,2,6,256.821744116867,5,9
2400484,16,14,1-16-2024-014-06,6,1,1,4,417.557410219575,5,9
2402473,16,71,1-16-2024-071-08,8,1,1,8,141.159951518595,5,9
2401969,16,57,1-16-2024-057-07,7,3,1,2,2285.67073751597,5,9
2401434,16,41,1-16-2024-041-03,3,1,1,2,209.342329809814,5,9
2400701,16,24,1-16-2024-024-02,2,1,1,8,18.740072057542,5,9
2400701,16,24,1-16-2024-024-02,2,1,2,9,18.740072057542,5,9
2400701,16,24,1-16-2024-024-02,2,1,3,2,18.740072057542,5,9
2400701,16,24,1-16-2024-024-02,2,1,4,6,18.740072057542,5,9
2400887,16,28,1-16-2024-028-04,4,1,1,8,724.275671728201,5,9
2402862,16,83,1-16-2024-083-04,4,1,1,8,1577.7484344678,5,9
2401806,16,50,1-16-2024-050-10,10,1,1,8,14369.5040655811,5,9
2402212,16,62,1-16-2024-062-04,4,1,1,6,695.536686507108,5,9
2403217,16,95,1-16-2024-095-03,3,1,1,6,372.754488481683,5,9
2406345,16,133,1-16-2024-133-02,2,1,1,8,18.8490264824169,5,9
2402541,16,77,1-16-2024-077-02,2,1,1,8,15.1092509057653,5,9
2400485,16,15,1-16-2024-015-03,3,1,1,8,112.722559097346,5,9
2401716,16,49,1-16-2024-049-04,4,1,1,2,1740.03983223416,5,9
2401716,16,49,1-16-2024-049-04,4,1,2,2,1740.03983223416,5,9
2401716,16,49,1-16-2024-049-04,4,1,3,6,1740.03983223416,5,9
2400216,16,6,1-16-2024-006-02,2,1,1,6,15.1092509057653,5,9
2400399,16,12,1-16-2024-012-05,5,1,1,2,15.6592746300539,5,9
2400348,16,9,1-16-2024-009-01,1,1,2,2,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,3,2,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,3,1,2,15.8174891263142,5,9
2402863,16,84,1-16-2024-084-02,2,1,1,2,15.1092509057653,5,9
2402863,16,84,1-16-2024-084-02,2,1,2,2,15.1092509057653,5,9
2400616,16,18,1-16-2024-018-05,5,2,1,2,32.2194722089817,5,9
2400702,16,25,1-16-2024-025-05,5,1,1,2,118.760350648911,5,9
2400702,16,25,1-16-2024-025-05,5,1,2,2,118.760350648911,5,9
2403218,16,96,1-16-2024-096-NM1,21,1,1,2,19.3635256654646,5,9
2404223,27,130,1-27-2024-130-09,9,1,1,8,14.5067065550545,3,9
2402994,27,95,1-27-2024-095-04,4,1,1,2,18.7495302149441,3,9
2403375,27,106,1-27-2024-106-04,4,1,1,2,125.149936409085,3,9
2401294,27,40,1-27-2024-040-04,4,1,1,6,94.2504458585864,3,9
2404849,27,151,1-27-2024-151-02,2,1,2,6,35.7945960703371,3,9
2404849,27,151,1-27-2024-151-02,2,1,1,2,35.7945960703371,3,9
2404726,27,148,1-27-2024-148-09,9,1,2,6,27.6410568548522,3,9
2404726,27,148,1-27-2024-148-09,9,1,1,2,27.6410568548522,3,9
2404620,27,145,1-27-2024-145-09,9,1,1,6,39.3880945658678,3,9
2404125,27,128,1-27-2024-128-10,10,1,1,8,108.682282011543,3,9
2400129,27,2,1-27-2024-002-04,4,1,1,8,116.835121535434,3,9
2406348,27,193,1-27-2024-193-01,1,1,1,8,42.5243537061726,3,9
2403984,27,123,1-27-2024-123-02,2,1,1,2,17.0270955559146,3,9
2400234,27,6,1-27-2024-006-07,7,1,1,8,196.612062436637,3,9
2400529,27,18,1-27-2024-018-06,6,1,1,8,47.6279948664491,3,9
2402495,27,78,1-27-2024-078-07,7,1,1,4,137.676425410893,3,9
2405212,27,163,1-27-2024-163-04,4,1,2,6,267.868711027673,3,9
2405212,27,163,1-27-2024-163-04,4,1,1,2,267.868711027673,3,9
2402993,27,94,1-27-2024-094-07,7,1,1,2,35.5728790039804,3,9
2403752,27,119,1-27-2024-119-03,3,1,1,2,32.3914110115022,3,9
2406196,27,190,1-27-2024-190-04,4,1,1,2,148.721534412378,3,9
2404599,27,143,1-27-2024-143-07,7,1,1,6,91.7247462162503,3,9
2401052,27,33,1-27-2024-033-04,4,1,1,8,50.8014521302521,3,9
2400511,27,19,1-27-2024-019-04,4,2,1,4,55.1587910094803,3,9
2400511,27,19,1-27-2024-019-04,4,2,2,5,55.1587910094803,3,9
2403242,27,104,1-27-2024-104-03,3,1,1,2,20.240433004051,3,9
2401705,27,54,1-27-2024-054-07,7,1,1,8,213.887263487774,3,9
2401418,27,46,1-27-2024-046-07,7,1,2,5,61.6841306108297,3,9
2401573,27,52,1-27-2024-052-05,5,1,1,2,17.445702179906,3,9
2401573,27,52,1-27-2024-052-05,5,1,2,6,17.445702179906,3,9
2401418,27,46,1-27-2024-046-07,7,1,1,4,61.6841306108297,3,9
2400645,27,20,1-27-2024-020-04,4,1,1,8,40.905197628877,3,9
2406195,27,189,1-27-2024-189-03,3,1,1,8,32.3914110115022,3,9
2402634,27,86,1-27-2024-086-09,9,1,1,2,66.9899073843268,3,9
2403622,27,117,1-27-2024-117-02,2,1,1,2,17.0004312034686,3,9
2401420,27,48,1-27-2024-048-10,10,1,1,8,370.559341949188,3,9
2403112,27,102,1-27-2024-102-03,3,1,1,2,11.8514312322575,3,9
2400905,27,28,1-27-2024-028-07,7,1,1,2,91.8337725309603,3,9
2400905,27,28,1-27-2024-028-07,7,1,2,6,91.8337725309603,3,9
2403516,27,110,1-27-2024-110-08,8,1,1,8,66.4515953857816,3,9
2401171,27,39,1-27-2024-039-02,2,1,1,8,16.0023432140122,3,9
2401704,27,53,1-27-2024-053-06,6,1,1,6,50.9387159232509,3,9
2405130,29,84,1-29-2024-084-09,9,1,1,2,3339.95138500317,2,9
2405130,29,84,1-29-2024-084-09,9,1,2,6,3339.95138500317,2,9
2403836,29,44,1-29-2024-044-08,8,1,1,8,58.9888076858431,2,9
2400255,29,4,1-29-2024-004-03,3,2,1,2,190.394970171206,2,9
2402900,29,24,1-29-2024-024-06,6,2,1,8,8936.26100192052,2,9
2404979,29,77,1-29-2024-077-08,8,1,2,6,39.2585768272332,2,9
2403409,29,34,1-29-2024-034-06,6,1,1,2,1206.28017519006,2,9
2404749,29,70,1-29-2024-070-09,9,1,1,6,324.836898794881,2,9
2404979,29,77,1-29-2024-077-08,8,1,1,2,39.2585768272332,2,9
2404495,29,63,1-29-2024-063-02,2,1,1,8,439.446667333394,2,9
2405223,29,85,1-29-2024-085-03,3,1,1,6,148.249072371412,2,9
2405006,29,80,1-29-2024-080-04,4,1,1,8,163.218801757203,2,9
2404860,29,75,1-29-2024-075-09,9,2,1,4,4396.43180528136,2,9
2400406,29,6,1-29-2024-006-03,3,1,1,8,841.96957708731,2,9
2400074,77,2,1-77-2024-002-07,7,1,1,2,7758.83172262348,9,9
2400074,77,2,1-77-2024-002-07,7,1,2,6,7758.83172262348,9,9
2405768,77,185,1-77-2024-185-08,8,1,2,9,248.46730916172,9,9
2405768,77,185,1-77-2024-185-08,8,1,1,8,248.46730916172,9,9
2405768,77,185,1-77-2024-185-08,8,1,4,6,248.46730916172,9,9
2405768,77,185,1-77-2024-185-08,8,1,3,2,248.46730916172,9,9
2404769,77,153,1-77-2024-153-09,9,1,1,8,12242.3665920591,9,9
2402141,77,72,1-77-2024-072-08,8,1,1,8,641.186205980175,9,9
2400344,14,4,1-14-2024-004-09,9,1,1,2,1299.85084492369,8,9
2401071,14,17,1-14-2024-017-03,3,1,1,4,166.696122891279,8,9
2401406,14,20,1-14-2024-020-04,4,1,1,6,450.741350654507,8,9
2402554,14,43,1-14-2024-043-03,3,1,1,4,129.983928112495,8,9
2402222,14,36,1-14-2024-036-01,1,1,1,2,108.708252778353,8,9
2402986,14,48,1-14-2024-048-04,4,1,2,8,1305.4208101719,8,9
2401597,14,25,1-14-2024-025-03,3,1,1,2,1227.40456315265,8,9
2401597,14,25,1-14-2024-025-03,3,1,2,6,1227.40456315265,8,9
2405954,14,117,1-14-2024-117-02,2,1,1,8,73.7387227230028,8,9
2403229,14,53,1-14-2024-053-03,3,1,1,4,400.274020463203,8,9
2404185,14,75,1-14-2024-075-04,4,1,1,8,139.87769253604,8,9
2401460,14,22,1-14-2024-022-04,4,1,1,4,450.741350654507,8,9
2404465,14,84,1-14-2024-084-08,8,1,1,2,95.3393322368294,8,9
2400621,14,9,1-14-2024-009-04,4,1,1,2,1430.40940723328,8,9
2400621,14,9,1-14-2024-009-04,4,1,2,2,1430.40940723328,8,9
2400483,14,7,1-14-2024-007-05,5,1,1,2,76.4230415651045,8,9
2400483,14,7,1-14-2024-007-05,5,1,2,6,76.4230415651045,8,9
2404837,14,90,1-14-2024-090-05,5,1,1,8,85.9927626247339,8,9
2403357,14,54,1-14-2024-054-04,4,1,1,8,1430.29204704824,8,9
2402553,14,42,1-14-2024-042-04,4,1,1,4,528.191248764713,8,9
2403724,14,64,1-14-2024-064-06,6,1,1,8,1509.17913203935,8,9
2405326,14,102,1-14-2024-102-03,3,1,1,2,223.908382589018,8,9
2405326,14,102,1-14-2024-102-03,3,1,3,7,223.908382589018,8,9
2400042,14,1,1-14-2024-001-07,7,1,1,4,1866.51616575165,8,9
2400042,14,1,1-14-2024-001-07,7,1,2,4,1866.51616575165,8,9
2400042,14,1,1-14-2024-001-07,7,1,3,8,1866.51616575165,8,9
2404957,14,94,1-14-2024-094-04,4,1,1,8,1497.44554492478,8,9
2406245,14,130,1-14-2024-130-01,1,1,1,2,73.3352740137857,8,9
2405461,14,106,1-14-2024-106-03,3,1,1,8,307.187128515067,8,9
2402727,14,45,1-14-2024-045-05,5,1,2,6,128.898032008524,8,9
2402727,14,45,1-14-2024-045-05,5,1,1,2,128.898032008524,8,9
2405083,14,96,1-14-2024-096-05,5,1,1,8,76.4230415651045,8,9
2405326,14,102,1-14-2024-102-03,3,1,2,6,223.908382589018,8,9
2405646,14,112,1-14-2024-112-06,6,2,1,4,1019.84921695672,8,9
2402726,14,44,1-14-2024-044-02,2,1,1,2,73.7387227230028,8,9
2402726,14,44,1-14-2024-044-02,2,1,2,3,73.7387227230028,8,9
2402726,14,44,1-14-2024-044-02,2,2,1,2,73.7387227230028,8,9
2404330,14,79,1-14-2024-079-01,1,1,1,6,73.3352740137857,8,9
2406245,14,130,1-14-2024-130-01,1,1,2,6,73.3352740137857,8,9
2404716,14,89,1-14-2024-089-05,5,1,2,9,76.4230415651045,8,9
2404716,14,89,1-14-2024-089-05,5,1,1,8,76.4230415651045,8,9
2404716,14,89,1-14-2024-089-05,5,1,3,2,76.4230415651045,8,9
2402094,14,34,1-14-2024-034-08,8,1,1,8,321.021533575414,8,9
2405085,14,98,1-14-2024-098-08,8,1,1,6,330.477317677332,8,9
2401739,14,28,1-14-2024-028-03,3,1,1,6,190.636933185473,8,9
2402986,14,48,1-14-2024-048-04,4,1,1,4,1305.4208101719,8,9
2404715,14,88,1-14-2024-088-09,9,1,1,8,3235.99988181783,8,9
2401289,14,19,1-14-2024-019-04,4,1,1,4,924.75131399512,8,9
2406215,14,128,1-14-2024-128-03,3,1,1,8,85.5382393215963,8,9
2406315,14,131,1-14-2024-131-03,3,1,1,6,164.682121960949,8,9
2400688,14,10,1-14-2024-010-02,2,1,1,8,73.7387227230028,8,9
2400264,16,7,1-16-2024-007-05,5,1,1,8,76.4760312858943,5,9
2402935,23,40,1-23-2024-040-02,2,1,1,8,90.7214867361438,5,9
2404539,23,43,1-23-2024-043-08,8,1,2,6,321.815573903179,5,9
2404539,23,43,1-23-2024-043-08,8,1,1,2,321.815573903179,5,9
2401345,23,22,1-23-2024-022-05,5,1,2,6,85.7233957400311,5,9
2404280,62,122,1-62-2024-122-02,2,3,1,2,28.5234131836987,7,9
2404675,62,135,1-62-2024-135-05,5,1,1,2,99.0846069578782,7,9
2400161,62,8,1-62-2024-008-09,9,1,1,2,3480.57935768494,7,9
2402030,62,51,1-62-2024-051-02,2,1,1,6,30.7296078319322,7,9
2405513,62,165,1-62-2024-165-02,2,1,1,2,40.5230025519482,7,9
2402160,62,55,1-62-2024-055-04,4,1,1,2,1788.30992745826,7,9
2405149,62,152,1-62-2024-152-02,2,1,1,2,40.5230025519482,7,9
2403292,62,90,1-62-2024-090-02,2,1,1,4,40.5230025519482,7,9
2405633,62,168,1-62-2024-168-02,2,1,1,4,27.4104501869369,7,9
2404156,62,119,1-62-2024-119-01,1,1,1,4,49.559653818109,7,9
2402404,62,61,1-62-2024-061-01,1,1,1,2,99.2483684628632,7,9
2402031,62,52,1-62-2024-052-06,6,1,1,4,5728.45831228632,7,9
2402031,62,52,1-62-2024-052-06,6,1,2,4,5728.45831228632,7,9
2400276,62,12,1-62-2024-012-04,4,1,1,4,1242.8687815942,7,9
2402406,62,63,1-62-2024-063-04,4,1,1,2,2493.02751254833,7,9
2401873,62,49,1-62-2024-049-02,2,1,1,2,40.5230025519482,7,9
2400446,62,13,1-62-2024-013-01,1,1,1,2,59.5483306771287,7,9
2404973,21,116,1-21-2024-116-01,1,1,1,2,21.1221156250567,11,9
2405740,21,138,1-21-2024-138-06,6,1,1,4,296.722279161005,11,9
2405740,21,138,1-21-2024-138-06,6,1,2,4,296.722279161005,11,9
2406390,21,161,1-21-2024-161-02,2,1,1,8,99.1452930935043,11,9
2405486,21,129,1-21-2024-129-02,2,1,1,2,9.63819602034845,11,9
2403526,21,74,1-21-2024-074-03,3,1,1,4,389.264030585975,11,9
2404036,21,86,1-21-2024-086-08,8,1,2,9,359.511512233548,11,9
2404036,21,86,1-21-2024-086-08,8,1,4,6,359.511512233548,11,9
2406300,21,157,1-21-2024-157-08,8,1,1,8,64.9053971870632,11,9
2404250,21,90,1-21-2024-090-04,4,1,1,4,291.806377579817,11,9
2405115,21,120,1-21-2024-120-05,5,1,1,6,22.3979516230092,11,9
