CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTEGRITY,CASEWGT,PSUSTRAT,VERSION
2405637,60,93,1-60-2024-093-01,1,1,1,35.3078303623944,8,9
2405637,60,93,1-60-2024-093-01,1,1,6,35.3078303623944,8,9
2405708,25,153,1-25-2024-153-05,5,2,0,39.3581661506128,2,9
2404973,21,116,1-21-2024-116-01,1,1,1,21.1221156250567,11,9
2404973,21,116,1-21-2024-116-01,1,3,0,21.1221156250567,11,9
2403407,15,135,1-15-2024-135-07,7,1,0,395.984424005931,1,9
2403739,79,79,1-79-2024-079-10,10,1,0,174.035213758045,8,9
2404071,48,130,1-48-2024-130-06,6,1,0,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,2,0,420.915271729304,12,9
2402411,54,61,1-54-2024-061-08,8,1,1,161.994257211147,9,9
2402411,54,61,1-54-2024-061-08,8,1,2,161.994257211147,9,9
2402411,54,61,1-54-2024-061-08,8,1,6,161.994257211147,9,9
2402411,54,61,1-54-2024-061-08,8,1,7,161.994257211147,9,9
2402079,11,52,1-11-2024-052-03,3,1,0,212.616287924737,8,9
2401747,59,57,1-59-2024-057-09,9,1,0,544.058692708323,6,9
2401108,18,41,1-18-2024-041-07,7,1,0,726.729956937561,6,9
2405067,24,142,1-24-2024-142-03,3,1,0,101.332311537624,1,9
2404618,77,148,1-77-2024-148-10,10,1,1,257.957670739438,9,9
2404618,77,148,1-77-2024-148-10,10,1,6,257.957670739438,9,9
2404618,77,148,1-77-2024-148-10,10,1,7,257.957670739438,9,9
2402743,28,84,1-28-2024-084-07,7,1,0,44.330330715033,3,9
2400444,18,15,1-18-2024-015-03,3,1,0,34.6070615401308,6,9
2405399,59,160,1-59-2024-160-10,10,1,0,9822.72192068919,6,9
2405614,69,141,1-69-2024-141-03,3,2,0,60.7451522520683,8,9
2404950,25,131,1-25-2024-131-03,3,2,0,421.178032869349,2,9
2403430,62,91,1-62-2024-091-03,3,1,0,349.88479232887,7,9
2403430,62,91,1-62-2024-091-03,3,2,0,349.88479232887,7,9
2403501,28,103,1-28-2024-103-09,9,1,0,42.1140871339499,3,9
2403599,60,43,1-60-2024-043-02,2,1,0,98.7373875661215,8,9
2403599,60,43,1-60-2024-043-02,2,2,0,98.7373875661215,8,9
2403931,52,42,1-52-2024-042-04,4,2,0,253.578816658525,12,9
2401177,52,15,1-52-2024-015-09,9,1,0,308.439233897572,12,9
2404263,31,86,1-31-2024-086-10,10,1,0,419.593794787767,6,9
2402505,82,61,1-82-2024-061-04,4,2,0,518.664931190454,1,9
2401841,22,55,1-22-2024-055-04,4,1,0,35.2314390008151,12,9
2405591,27,171,1-27-2024-171-07,7,1,0,251.94804629152,3,9
2405591,27,171,1-27-2024-171-07,7,2,0,251.94804629152,3,9
2405591,27,171,1-27-2024-171-07,7,3,0,251.94804629152,3,9
2404927,54,110,1-54-2024-110-NM1,21,1,2,158.05614243884,9,9
2404927,54,110,1-54-2024-110-NM1,21,1,6,158.05614243884,9,9
2404927,54,110,1-54-2024-110-NM1,21,2,0,158.05614243884,9,9
2404426,12,83,1-12-2024-083-07,7,1,0,1361.49270117535,9,9
2400845,73,28,1-73-2024-028-10,10,1,0,664.209578041169,3,9
2406255,69,163,1-69-2024-163-03,3,1,0,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,0,20.3132021948385,8,9
2405923,69,151,1-69-2024-151-04,4,1,9,345.260079079098,8,9
2400513,15,17,1-15-2024-017-03,3,1,0,20.3353299094226,1,9
2405754,81,150,1-81-2024-150-02,2,1,0,19.0849903848337,8,9
2403244,22,95,1-22-2024-095-06,6,1,0,88.2065738868729,12,9
2403453,79,75,1-79-2024-075-06,6,2,0,193.378344916823,8,9
2403908,26,105,1-26-2024-105-03,3,1,0,1492.65647211409,10,9
2404240,22,127,1-22-2024-127-05,5,2,0,25.2675524846257,12,9
2404240,22,127,1-22-2024-127-05,5,3,0,25.2675524846257,12,9
2402912,13,68,1-13-2024-068-02,2,1,0,18.738992513569,7,9
2402912,13,68,1-13-2024-068-02,2,2,7,18.738992513569,7,9
2401818,52,27,1-52-2024-027-07,7,2,0,574.95190063988,12,9
2401154,24,25,1-24-2024-025-06,6,2,6,116.94575801916,1,9
2405445,24,149,1-24-2024-149-02,2,1,0,24.2721053029394,1,9
2405568,25,149,1-25-2024-149-03,3,1,0,129.841261636912,2,9
2405568,25,149,1-25-2024-149-03,3,2,0,129.841261636912,2,9
2404781,10,89,1-10-2024-089-04,4,1,0,842.377586011299,4,9
2404781,10,89,1-10-2024-089-04,4,2,0,842.377586011299,4,9
2404449,11,136,1-11-2024-136-NM1,21,1,0,37.1071357763572,8,9
2404572,12,87,1-12-2024-087-03,3,1,0,164.057323491007,9,9
2404572,12,87,1-12-2024-087-03,3,2,0,164.057323491007,9,9
2406232,23,49,1-23-2024-049-03,3,1,0,538.277569353781,5,9
2400158,73,6,1-73-2024-006-06,6,1,7,61.3505113045855,3,9
2405777,48,185,1-48-2024-185-05,5,1,0,80.9035530796695,12,9
2403221,25,81,1-25-2024-081-02,2,1,0,37.9757314185607,2,9
2403547,62,96,1-62-2024-096-02,2,1,0,27.4104501869369,7,9
2400891,31,17,1-31-2024-017-04,4,1,0,222.052598299916,6,9
2400962,81,21,1-81-2024-021-01,1,1,1,66.9848935846813,8,9
2400962,81,21,1-81-2024-021-01,1,1,2,66.9848935846813,8,9
2400962,81,21,1-81-2024-021-01,1,1,4,66.9848935846813,8,9
2400962,81,21,1-81-2024-021-01,1,1,6,66.9848935846813,8,9
2400962,81,21,1-81-2024-021-01,1,1,7,66.9848935846813,8,9
2402557,73,77,1-73-2024-077-09,9,1,0,37.2128206324797,3,9
2402296,62,59,1-62-2024-059-03,3,1,0,418.153201529593,7,9
2402219,28,65,1-28-2024-065-09,9,1,9,34.7771381559099,3,9
2402219,28,65,1-28-2024-065-09,9,2,6,34.7771381559099,3,9
2401893,18,67,1-18-2024-067-06,6,1,0,256.576748444126,6,9
2405468,60,89,1-60-2024-089-03,3,1,0,208.696614573817,8,9
2404804,79,95,1-79-2024-095-03,3,1,2,148.892604215715,8,9
2404211,32,129,1-32-2024-129-03,3,1,0,349.213384549016,7,9
2400968,62,26,1-62-2024-026-03,3,1,0,347.553871011176,7,9
2400968,62,26,1-62-2024-026-03,3,2,0,347.553871011176,7,9
2406132,10,129,1-10-2024-129-NM1,21,1,0,31.3806248143146,4,9
2405877,59,174,1-59-2024-174-04,4,1,0,255.44828993305,6,9
2400227,32,6,1-32-2024-006-09,9,1,6,8239.41132850415,7,9
2402983,16,90,1-16-2024-090-02,2,1,0,20.4287734239941,5,9
2403524,21,72,1-21-2024-072-NM1,21,2,7,9.710167648307,11,9
2403647,11,108,1-11-2024-108-03,3,1,9,114.198903719813,8,9
2403647,11,108,1-11-2024-108-03,3,3,9,114.198903719813,8,9
2403862,54,94,1-54-2024-094-08,8,2,0,219.476834805587,9,9
2401870,62,46,1-62-2024-046-04,4,2,0,1812.01125111156,7,9
2405190,69,127,1-69-2024-127-04,4,1,0,308.98971131769,8,9
2404827,25,127,1-25-2024-127-NM1,21,1,0,46.3961698932894,2,9
2402534,24,68,1-24-2024-068-03,3,1,0,122.594712962901,1,9
2400985,18,35,1-18-2024-035-10,10,2,0,3169.43297739792,6,9
2406155,69,160,1-69-2024-160-02,2,1,0,7.30201599951961,8,9
2406155,69,160,1-69-2024-160-02,2,2,0,7.30201599951961,8,9
2400204,54,9,1-54-2024-009-05,5,2,6,144.976226836895,9,9
2400321,19,8,1-19-2024-008-05,5,2,0,49.1552833588875,9,9
2400327,30,8,1-30-2024-008-03,3,1,0,147.061529962125,10,9
2400327,30,8,1-30-2024-008-03,3,2,0,147.061529962125,10,9
2403839,82,97,1-82-2024-097-03,3,2,0,165.718700888288,1,9
2406178,76,186,1-76-2024-186-02,2,1,0,69.290638741677,3,9
2402342,16,67,1-16-2024-067-03,3,1,0,192.790223628768,5,9
2405986,15,232,1-15-2024-232-03,3,1,0,13.757754207129,1,9
2400281,59,10,1-59-2024-010-07,7,2,0,440.862031028439,6,9
2405654,57,175,1-57-2024-175-02,2,2,0,34.9847026100621,1,9
2405654,57,175,1-57-2024-175-02,2,3,0,34.9847026100621,1,9
2401277,11,29,1-11-2024-029-02,2,2,0,30.7614595081659,8,9
2401363,13,35,1-13-2024-035-05,5,3,0,38.0193356006179,7,9
2405691,12,111,1-12-2024-111-06,6,2,0,257.996460650317,9,9
2404658,81,117,1-81-2024-117-NM1,21,2,6,26.5893987350207,8,9
2402691,73,82,1-73-2024-082-04,4,1,0,213.655657914421,3,9
2402359,52,35,1-52-2024-035-09,9,1,0,331.24608812461,12,9
2403630,22,109,1-22-2024-109-07,7,1,0,106.715881703067,12,9
2403879,17,124,1-17-2024-124-03,3,1,0,60.1064786597745,4,9
2403879,17,124,1-17-2024-124-03,3,2,0,60.1064786597745,4,9
2400974,30,32,1-30-2024-032-03,3,2,0,313.838331797314,10,9
2406138,67,56,1-67-2024-056-04,4,1,0,332.534159645776,7,9
2402551,62,67,1-62-2024-067-03,3,1,0,324.669436337887,7,9
2402302,13,58,1-13-2024-058-06,6,2,0,3257.73544489409,7,9
2401964,27,62,1-27-2024-062-04,4,1,0,24.5979731675322,3,9
2401964,27,62,1-27-2024-062-04,4,2,0,24.5979731675322,3,9
2401217,59,38,1-59-2024-038-08,8,2,0,57.7250441257383,6,9
2401223,54,32,1-54-2024-032-02,2,1,0,135.524498741715,9,9
2401223,54,32,1-54-2024-032-02,2,3,0,135.524498741715,9,9
2404958,14,95,1-14-2024-095-04,4,1,0,1497.44554492478,8,9
2404958,14,95,1-14-2024-095-04,4,2,6,1497.44554492478,8,9
2404472,52,46,1-52-2024-046-03,3,2,6,474.51953142531,12,9
2402889,26,81,1-26-2024-081-04,4,2,0,1252.65413238455,10,9
2400636,32,18,1-32-2024-018-02,2,1,0,9.01771538689787,7,9
2405794,10,119,1-10-2024-119-06,6,1,9,469.073691082994,4,9
2405545,79,106,1-79-2024-106-10,10,1,0,174.035213758045,8,9
2402989,32,104,1-32-2024-104-NM1,21,1,6,11.6164138708606,7,9
2403192,12,54,1-12-2024-054-06,6,2,0,369.542844708261,9,9
2403530,29,37,1-29-2024-037-04,4,1,0,595.227887636042,2,9
2403536,20,95,1-20-2024-095-03,3,2,0,140.279626384234,11,9
2403825,52,40,1-52-2024-040-04,4,1,0,190.197325229234,12,9
2403825,52,40,1-52-2024-040-04,4,2,0,190.197325229234,12,9
2406186,28,187,1-28-2024-187-04,4,1,0,81.1581075737838,3,9
2401661,11,40,1-11-2024-040-02,2,1,0,30.7614595081659,8,9
2401661,11,40,1-11-2024-040-02,2,2,0,30.7614595081659,8,9
2401317,28,34,1-28-2024-034-09,9,1,0,34.7771381559099,3,9
2401323,27,44,1-27-2024-044-09,9,2,0,158.05014073623,3,9
2402651,59,83,1-59-2024-083-06,6,2,0,331.808126614185,6,9
2401858,21,35,1-21-2024-035-05,5,1,1,24.0451985663992,11,9
2401858,21,35,1-21-2024-035-05,5,1,6,24.0451985663992,11,9
2401858,21,35,1-21-2024-035-05,5,1,7,24.0451985663992,11,9
2401864,77,63,1-77-2024-063-07,7,1,0,2827.15580820604,9,9
2400530,22,11,1-22-2024-011-09,9,1,0,36.2059290664589,12,9
2405645,14,111,1-14-2024-111-04,4,2,0,1118.74769985658,8,9
2405700,17,187,1-17-2024-187-06,6,1,0,104.937205408191,4,9
2403092,25,75,1-25-2024-075-07,7,2,0,582.419978548881,2,9
2400089,48,7,1-48-2024-007-04,4,1,0,144.051903745075,12,9
2400338,24,5,1-24-2024-005-04,4,2,0,265.224620418869,1,9
2400338,24,5,1-24-2024-005-04,4,3,0,265.224620418869,1,9
2401515,73,49,1-73-2024-049-09,9,2,6,104.13258287305,3,9
2401171,27,39,1-27-2024-039-02,2,1,0,16.0023432140122,3,9
2404420,18,117,1-18-2024-117-01,1,1,0,63.8166126674341,6,9
2402843,25,70,1-25-2024-070-03,3,2,0,109.372944716244,2,9
2402256,21,45,1-21-2024-045-NM1,21,2,0,17.4486412062215,11,9
2401764,59,55,1-59-2024-055-03,3,2,0,58.6800668118589,6,9
2400436,54,18,1-54-2024-018-09,9,2,0,117.274582131211,9,9
2405597,21,134,1-21-2024-134-02,2,1,1,25.3232269794903,11,9
2405597,21,134,1-21-2024-134-02,2,1,6,25.3232269794903,11,9
2405597,21,134,1-21-2024-134-02,2,1,7,25.3232269794903,11,9
2403238,76,90,1-76-2024-090-09,9,1,6,82.5706054598967,3,9
2403238,76,90,1-76-2024-090-09,9,1,7,82.5706054598967,3,9
2403779,77,127,1-77-2024-127-03,3,2,7,673.926895573774,9,9
2400828,59,29,1-59-2024-029-07,7,1,0,694.065055232765,6,9
2400828,59,29,1-59-2024-029-07,7,2,0,694.065055232765,6,9
2406238,57,193,1-57-2024-193-09,9,2,0,2875.72570555649,1,9
2400041,11,1,1-11-2024-001-07,7,1,0,39.2977008375247,8,9
2402451,17,82,1-17-2024-082-06,6,1,0,207.386851105812,4,9
2402156,54,53,1-54-2024-053-07,7,1,0,163.639088013261,9,9
2401369,19,23,1-19-2024-023-07,7,1,0,441.36432951908,9,9
2401025,16,31,1-16-2024-031-05,5,2,0,17.5468318569652,5,9
2401123,73,35,1-73-2024-035-04,4,1,0,77.4663849930113,3,9
2404566,33,89,1-33-2024-089-02,2,2,0,23.2460633538017,12,9
2402943,48,96,1-48-2024-096-07,7,1,0,160.318869205903,12,9
2400484,16,14,1-16-2024-014-06,6,2,0,417.557410219575,5,9
2400582,30,19,1-30-2024-019-03,3,2,0,421.925490231688,10,9
2405451,11,162,1-11-2024-162-05,5,1,0,31.8812723055547,8,9
2404910,10,92,1-10-2024-092-08,8,2,9,158.575814400015,4,9
2403135,26,94,1-26-2024-094-03,3,1,0,146.032571117139,10,9
2400882,60,11,1-60-2024-011-03,3,1,0,329.229012511834,8,9
2406218,15,241,1-15-2024-241-04,4,2,0,48.9130372067112,1,9
2400218,76,1,1-76-2024-001-04,4,1,0,361.810809583017,3,9
2402139,17,70,1-17-2024-070-04,4,2,0,135.89963259832,4,9
2404961,52,49,1-52-2024-049-07,7,1,0,2023.69876111312,12,9
2404795,54,108,1-54-2024-108-09,9,2,0,215.333286880865,9,9
2402803,54,74,1-54-2024-074-10,10,2,0,743.516509378865,9,9
2402637,57,55,1-57-2024-055-05,5,1,0,22.7674640300694,1,9
2400716,60,10,1-60-2024-010-03,3,1,0,127.604666833159,8,9
2400716,60,10,1-60-2024-010-03,3,2,0,127.604666833159,8,9
2405791,19,84,1-19-2024-084-03,3,1,0,38.6828970730761,9,9
2405459,16,125,1-16-2024-125-03,3,2,0,626.460170602389,5,9
2405222,77,166,1-77-2024-166-03,3,1,0,568.911465081433,9,9
2405222,77,166,1-77-2024-166-03,3,2,0,568.911465081433,9,9
2403776,62,103,1-62-2024-103-03,3,2,0,737.04148814888,7,9
2403942,77,132,1-77-2024-132-04,4,1,0,1162.45981650652,9,9
2406241,48,203,1-48-2024-203-06,6,2,0,129.402457177988,12,9
2400075,77,3,1-77-2024-003-05,5,1,0,90.6570748528622,9,9
2400075,77,3,1-77-2024-003-05,5,2,0,90.6570748528622,9,9
2400124,66,2,1-66-2024-002-04,4,1,0,114.973892842,6,9
2401735,82,40,1-82-2024-040-05,5,1,0,28.440342171533,1,9
2401071,14,17,1-14-2024-017-03,3,2,0,166.696122891279,8,9
2401120,33,17,1-33-2024-017-07,7,1,0,616.947043508982,12,9
2402731,31,57,1-31-2024-057-04,4,1,0,222.052598299916,6,9
2402233,52,34,1-52-2024-034-09,9,3,0,80.32651370133,12,9
2401784,12,32,1-12-2024-032-06,6,1,0,558.459080550855,9,9
2401237,48,44,1-48-2024-044-04,4,1,0,424.163340716026,12,9
2401237,48,44,1-48-2024-044-04,4,2,0,424.163340716026,12,9
2400241,26,4,1-26-2024-004-06,6,1,9,855.626158255573,10,9
2400241,26,4,1-26-2024-004-06,6,2,9,855.626158255573,10,9
2400290,13,6,1-13-2024-006-02,2,1,0,9.13287494953795,7,9
2400290,13,6,1-13-2024-006-02,2,2,0,9.13287494953795,7,9
2400739,28,19,1-28-2024-019-09,9,1,1,34.7771381559099,3,9
2400739,28,19,1-28-2024-019-09,9,1,6,34.7771381559099,3,9
2404938,69,117,1-69-2024-117-04,4,1,0,104.112066997676,8,9
2404938,69,117,1-69-2024-117-04,4,2,0,104.112066997676,8,9
2403086,57,73,1-57-2024-073-03,3,1,0,63.1504391896802,1,9
2403513,15,138,1-15-2024-138-09,9,1,0,342.689892288111,1,9
2403919,30,138,1-30-2024-138-06,6,2,0,1365.14512173886,10,9
2400931,22,26,1-22-2024-026-09,9,2,0,38.1287781911826,12,9
2401263,20,33,1-20-2024-033-08,8,1,0,50.2674690140219,11,9
2401094,54,29,1-54-2024-029-04,4,1,0,152.997399597271,9,9
2404583,60,69,1-60-2024-069-05,5,1,0,48.0217557407381,8,9
2402090,16,59,1-16-2024-059-NM1,21,2,0,19.3635256654646,5,9
2401927,17,62,1-17-2024-062-07,7,1,0,178.744079138108,4,9
2401927,17,62,1-17-2024-062-07,7,2,0,178.744079138108,4,9
2400098,19,4,1-19-2024-004-06,6,2,0,659.23547178436,9,9
2400430,59,16,1-59-2024-016-01,1,1,0,53.4084683471652,6,9
2405840,12,114,1-12-2024-114-04,4,1,0,243.899610339648,9,9
2405840,12,114,1-12-2024-114-04,4,2,0,243.899610339648,9,9
2405508,59,163,1-59-2024-163-02,2,1,0,48.7900687173874,6,9
2404844,32,139,1-32-2024-139-05,5,1,9,139.445576643167,7,9
2404844,32,139,1-32-2024-139-05,5,2,9,139.445576643167,7,9
2403109,27,99,1-27-2024-099-04,4,1,0,49.1628248129367,3,9
2403109,27,99,1-27-2024-099-04,4,2,0,49.1628248129367,3,9
2403158,31,64,1-31-2024-064-03,3,1,0,151.964719784207,6,9
2403158,31,64,1-31-2024-064-03,3,2,0,151.964719784207,6,9
2403564,48,118,1-48-2024-118-10,10,1,0,2731.40480891654,12,9
2404105,11,126,1-11-2024-126-03,3,1,0,72.8303679560857,8,9
2400859,17,26,1-17-2024-026-04,4,2,0,73.2511684159124,4,9
2400908,27,31,1-27-2024-031-06,6,1,0,41.6891280851768,3,9
2400908,27,31,1-27-2024-031-06,6,2,0,41.6891280851768,3,9
2402162,10,28,1-10-2024-028-02,2,2,0,43.1569552808062,4,9
2401904,73,60,1-73-2024-060-03,3,1,0,68.2979904850395,3,9
2401904,73,60,1-73-2024-060-03,3,2,0,68.2979904850395,3,9
2401572,27,51,1-27-2024-051-04,4,2,0,47.1404569184189,3,9
2402494,28,76,1-28-2024-076-10,10,1,0,107.424481206042,3,9
2402568,32,91,1-32-2024-091-02,2,2,6,8.87466508682347,7,9
2402445,12,42,1-12-2024-042-03,3,1,0,333.770307344468,9,9
2405814,25,158,1-25-2024-158-04,4,2,0,124.17511459421,2,9
2405150,62,153,1-62-2024-153-06,6,1,0,1749.72999838321,7,9
2405199,60,81,1-60-2024-081-09,9,1,0,2047.25967688596,8,9
2405199,60,81,1-60-2024-081-09,9,2,0,2047.25967688596,8,9
2404867,22,145,1-22-2024-145-03,3,1,0,26.0912892801948,12,9
2404867,22,145,1-22-2024-145-03,3,2,0,26.0912892801948,12,9
2406126,59,185,1-59-2024-185-04,4,1,0,175.956352530004,6,9
2406126,59,185,1-59-2024-185-04,4,2,0,175.956352530004,6,9
2406126,59,185,1-59-2024-185-04,4,3,0,175.956352530004,6,9
2406049,52,59,1-52-2024-059-07,7,1,0,1413.17311042341,12,9
2406055,69,154,1-69-2024-154-10,10,1,0,2154.09297235182,8,9
2400049,60,2,1-60-2024-002-09,9,1,0,461.937193690162,8,9
2401549,25,37,1-25-2024-037-06,6,2,0,135.065796752148,2,9
2401970,82,45,1-82-2024-045-03,3,2,0,140.052412148362,1,9
2401976,32,73,1-32-2024-073-09,9,1,0,3147.76349296009,7,9
2401976,32,73,1-32-2024-073-09,9,2,0,3147.76349296009,7,9
2400055,57,2,1-57-2024-002-03,3,2,0,12.8224544609376,1,9
2400547,59,19,1-59-2024-019-04,4,1,0,105.325659634205,6,9
2400547,59,19,1-59-2024-019-04,4,2,0,105.325659634205,6,9
2405385,81,138,1-81-2024-138-09,9,1,0,8187.28250226269,8,9
2404632,22,138,1-22-2024-138-09,9,1,0,91.986390873844,12,9
2404632,22,138,1-22-2024-138-09,9,2,0,91.986390873844,12,9
2401804,25,42,1-25-2024-042-06,6,2,0,63.4952900131591,2,9
2403321,12,55,1-12-2024-055-07,7,1,0,415.380130156016,9,9
2403819,31,78,1-31-2024-078-04,4,1,0,222.052598299916,6,9
2403985,27,124,1-27-2024-124-06,6,1,0,172.570486288372,3,9
2401163,25,28,1-25-2024-028-03,3,2,0,55.0753664902521,2,9
2404483,82,122,1-82-2024-122-03,3,1,0,166.73577046287,1,9
2404532,77,144,1-77-2024-144-09,9,1,0,74.095201462238,9,9
2402190,19,31,1-19-2024-031-03,3,1,0,109.751530405425,9,9
2401827,76,51,1-76-2024-051-03,3,2,0,71.5495535595937,3,9
2401329,31,27,1-31-2024-027-07,7,1,0,230.868935151332,6,9
2400032,19,1,1-19-2024-001-04,4,2,0,686.171980556767,9,9
2400198,20,4,1-20-2024-004-03,3,1,0,91.019415088757,11,9
2400696,77,25,1-77-2024-025-08,8,1,0,165.2937449122,9,9
2400696,77,25,1-77-2024-025-08,8,2,6,165.2937449122,9,9
2400696,77,25,1-77-2024-025-08,8,2,7,165.2937449122,9,9
2405534,13,78,1-13-2024-078-03,3,1,0,2541.65524006408,7,9
2404034,14,71,1-14-2024-071-01,1,1,9,247.606686231623,8,9
2406149,48,200,1-48-2024-200-06,6,1,0,239.787560270205,12,9
2406026,67,54,1-67-2024-054-02,2,1,0,59.4086040705367,7,9
2406032,62,179,1-62-2024-179-03,3,1,0,536.96509215571,7,9
2406032,62,179,1-62-2024-179-03,3,2,0,536.96509215571,7,9
2400026,62,3,1-62-2024-003-08,8,1,0,20.8454543525906,7,9
2403178,13,72,1-13-2024-072-03,3,1,0,1709.50789744757,7,9
2403421,77,117,1-77-2024-117-05,5,1,0,143.029350117903,9,9
2403842,82,99,1-82-2024-099-03,3,1,0,165.718700862782,1,9
2404011,52,43,1-52-2024-043-02,2,1,0,21.737445977484,12,9
2404085,69,92,1-69-2024-092-04,4,2,0,142.178174403685,8,9
2402760,15,106,1-15-2024-106-04,4,1,0,102.315874179251,1,9
2402588,12,44,1-12-2024-044-03,3,2,0,164.057323491007,9,9
2402096,32,74,1-32-2024-074-05,5,1,0,34.8659199592484,7,9
2402096,32,74,1-32-2024-074-05,5,2,0,34.8659199592484,7,9
2401257,17,38,1-17-2024-038-04,4,1,0,79.274721302653,4,9
2406175,16,130,1-16-2024-130-02,2,1,0,56.791932701426,5,9
2406175,16,130,1-16-2024-130-02,2,2,0,56.791932701426,5,9
2406006,59,179,1-59-2024-179-06,6,1,0,422.426467796273,6,9
2406006,59,179,1-59-2024-179-06,6,2,0,422.426467796273,6,9
2405416,19,76,1-19-2024-076-03,3,1,0,385.440122379127,9,9
2404111,25,109,1-25-2024-109-06,6,1,0,223.2221865555,2,9
2401455,82,35,1-82-2024-035-05,5,2,0,25.4700204073912,1,9
2402611,22,75,1-22-2024-075-10,10,1,0,185.561788413348,12,9
2402660,10,38,1-10-2024-038-06,6,1,0,442.929995109051,4,9
2401406,14,20,1-14-2024-020-04,4,1,6,450.741350654507,8,9
2405316,24,148,1-24-2024-148-NM1,21,1,0,23.1726143074507,1,9
2404775,59,138,1-59-2024-138-03,3,1,0,42.3023913828698,6,9
2404775,59,138,1-59-2024-138-03,3,2,0,42.3023913828698,6,9
2403556,10,58,1-10-2024-058-07,7,1,0,2009.95411542,4,9
2403793,12,66,1-12-2024-066-03,3,1,0,164.057323491007,9,9
2403793,12,66,1-12-2024-066-03,3,2,0,164.057323491007,9,9
2403805,19,48,1-19-2024-048-04,4,2,0,265.856512039886,9,9
2401635,48,54,1-48-2024-054-03,3,1,6,54.9604072040948,12,9
2401635,48,54,1-48-2024-054-03,3,2,0,54.9604072040948,12,9
2401386,20,38,1-20-2024-038-06,6,1,6,33.0071902111751,11,9
2401386,20,38,1-20-2024-038-06,6,2,0,33.0071902111751,11,9
2401137,17,34,1-17-2024-034-04,4,1,0,387.639619467061,4,9
2404303,73,117,1-73-2024-117-03,3,1,0,111.013202420727,3,9
2402631,15,101,1-15-2024-101-04,4,1,0,60.8903261931205,1,9
2402382,27,76,1-27-2024-076-04,4,1,0,91.1489486547192,3,9
2402382,27,76,1-27-2024-076-04,4,2,0,91.1489486547192,3,9
2402133,31,41,1-31-2024-041-07,7,1,0,230.868935151332,6,9
2406212,66,120,1-66-2024-120-09,9,1,0,97.5596917228585,6,9
2400224,60,5,1-60-2024-005-03,3,1,0,272.233086345417,8,9
2404552,48,147,1-48-2024-147-07,7,1,0,103.361334065564,12,9
2404552,48,147,1-48-2024-147-07,7,2,0,103.361334065564,12,9
2403272,69,67,1-69-2024-067-03,3,1,0,28.3981261614182,8,9
2403401,29,31,1-29-2024-031-03,3,2,0,387.667428498109,2,9
2403450,33,59,1-33-2024-059-09,9,1,0,156.661747322073,12,9
2403911,82,102,1-82-2024-102-03,3,2,0,185.911346608321,1,9
2406069,24,168,1-24-2024-168-06,6,2,0,289.44553984424,1,9
2401243,18,47,1-18-2024-047-08,8,1,0,60.2730059457291,6,9
2401741,77,58,1-77-2024-058-06,6,1,0,216.01935162615,9,9
2401741,77,58,1-77-2024-058-06,6,2,6,216.01935162615,9,9
2404397,10,82,1-10-2024-082-01,1,1,9,25.633900579513,4,9
2402774,82,69,1-82-2024-069-04,4,2,0,193.441668494855,1,9
2400069,10,2,1-10-2024-002-06,6,1,0,1275.29137392333,4,9
2400616,16,18,1-16-2024-018-05,5,1,0,32.2194722089817,5,9
2400745,76,22,1-76-2024-022-06,6,1,0,69.290638741677,3,9
2405571,14,108,1-14-2024-108-07,7,1,0,5335.69180275648,8,9
2403258,21,67,1-21-2024-067-03,3,2,2,317.13900450633,11,9
2404091,17,131,1-17-2024-131-06,6,1,0,80.5149195556731,4,9
2400759,30,24,1-30-2024-024-02,2,1,0,18.7124163743047,10,9
2406012,10,127,1-10-2024-127-06,6,1,0,529.668799856304,4,9
2406012,10,127,1-10-2024-127-06,6,3,0,529.668799856304,4,9
2400353,76,6,1-76-2024-006-10,10,1,0,84.6789860292199,3,9
2401008,17,32,1-17-2024-032-04,4,1,0,131.910982492372,4,9
2401008,17,32,1-17-2024-032-04,4,2,0,131.910982492372,4,9
2404340,27,134,1-27-2024-134-04,4,1,0,41.9395991935004,3,9
2404340,27,134,1-27-2024-134-04,4,2,0,41.9395991935004,3,9
2402419,48,78,1-48-2024-078-06,6,2,0,391.203701020578,12,9
2402431,19,32,1-19-2024-032-02,2,1,0,45.0884525586451,9,9
2401598,76,41,1-76-2024-041-10,10,1,6,529.243662706543,3,9
2401337,77,48,1-77-2024-048-05,5,1,0,90.6570748528622,9,9
2405336,27,164,1-27-2024-164-03,3,2,0,32.3914110115022,3,9
2404681,54,106,1-54-2024-106-08,8,1,0,161.994257211147,9,9
2404254,29,59,1-29-2024-059-03,3,1,0,92.4873438818609,2,9
2403072,69,62,1-69-2024-062-03,3,3,0,24.0868849457621,8,9
2403613,14,60,1-14-2024-060-03,3,1,6,280.150225012487,8,9
2403613,14,60,1-14-2024-060-03,3,2,0,280.150225012487,8,9
2403650,81,88,1-81-2024-088-08,8,2,0,197.946347175783,8,9
2402076,66,50,1-66-2024-050-04,4,2,0,114.973892842,6,9
2400994,12,20,1-12-2024-020-04,4,1,0,243.899610339648,9,9
2400994,12,20,1-12-2024-020-04,4,2,0,243.899610339648,9,9
